event_id,dataset,cryptocurrency,event_date,n_tweets,combination,count,percentage
E12,W,bitcoingold,2020-07-01,712,None,148,20.786516853932586
E12,W,bitcoingold,2020-07-01,712,Angry+Fear,1,0.1404494382022472
E12,W,bitcoingold,2020-07-01,712,Sad,58,8.146067415730338
E12,W,bitcoingold,2020-07-01,712,Surprise,39,5.477528089887641
E12,W,bitcoingold,2020-07-01,712,Sad+Fear,12,1.6853932584269662
E12,W,bitcoingold,2020-07-01,712,Surprise+Fear,3,0.42134831460674155
E12,W,bitcoingold,2020-07-01,712,Angry,6,0.8426966292134831
E12,W,bitcoingold,2020-07-01,712,Happy+Fear,2,0.2808988764044944
E12,W,bitcoingold,2020-07-01,712,Happy+Sad,1,0.1404494382022472
E12,A,bitcoingold,2020-07-01,218,Fear,190,87.1559633027523
E12,A,bitcoingold,2020-07-01,218,None,15,6.8807339449541285
E12,A,bitcoingold,2020-07-01,218,Happy,1,0.45871559633027525
E12,A,bitcoingold,2020-07-01,218,Angry,1,0.45871559633027525
E12,A,bitcoingold,2020-07-01,218,Sad,5,2.293577981651376
E12,A,bitcoingold,2020-07-01,218,Surprise,3,1.3761467889908257
E12,A,bitcoingold,2020-07-01,218,Sad+Fear,2,0.9174311926605505
E12,A,bitcoingold,2020-07-01,218,Surprise+Fear,1,0.45871559633027525
E12,B,bitcoingold,2020-07-01,482,Angry,11,2.2821576763485476
E12,B,bitcoingold,2020-07-01,482,Sad,29,6.016597510373444
E12,B,bitcoingold,2020-07-01,482,None,167,34.64730290456431
E12,B,bitcoingold,2020-07-01,482,Fear,160,33.19502074688797
E12,B,bitcoingold,2020-07-01,482,Surprise+Fear,10,2.074688796680498
E12,B,bitcoingold,2020-07-01,482,Surprise,56,11.618257261410788
E12,B,bitcoingold,2020-07-01,482,Happy,32,6.639004149377594
E12,B,bitcoingold,2020-07-01,482,Sad+Fear,11,2.2821576763485476
E12,B,bitcoingold,2020-07-01,482,Happy+Fear,3,0.6224066390041494
E12,B,bitcoingold,2020-07-01,482,Angry+Fear,3,0.6224066390041494
E13,W,ethereum_classic,2020-07-28,1691,Sad,87,5.144884683619161
E13,W,ethereum_classic,2020-07-28,1691,Fear,595,35.18628030751035
E13,W,ethereum_classic,2020-07-28,1691,Sad+Fear,22,1.3010053222945004
E13,W,ethereum_classic,2020-07-28,1691,Surprise,109,6.44589000591366
E13,W,ethereum_classic,2020-07-28,1691,None,711,42.0461265523359
E13,W,ethereum_classic,2020-07-28,1691,Surprise+Fear,8,0.47309284447072736
E13,W,ethereum_classic,2020-07-28,1691,Happy,71,4.198698994677706
E13,W,ethereum_classic,2020-07-28,1691,Angry,61,3.607332939089296
E13,W,ethereum_classic,2020-07-28,1691,Angry+Fear,10,0.5913660555884093
E13,W,ethereum_classic,2020-07-28,1691,Happy+Fear,12,0.7096392667060911
E13,W,ethereum_classic,2020-07-28,1691,Happy+Surprise,1,0.05913660555884092
E13,W,ethereum_classic,2020-07-28,1691,Happy+Sad,4,0.23654642223536368
E13,A,ethereum_classic,2020-07-28,900,Sad,23,2.5555555555555554
E13,A,ethereum_classic,2020-07-28,900,Fear,306,34.0
E13,A,ethereum_classic,2020-07-28,900,None,430,47.77777777777778
E13,A,ethereum_classic,2020-07-28,900,Surprise+Fear,5,0.5555555555555556
E13,A,ethereum_classic,2020-07-28,900,Surprise,60,6.666666666666667
E13,A,ethereum_classic,2020-07-28,900,Sad+Fear,3,0.3333333333333333
E13,A,ethereum_classic,2020-07-28,900,Happy,23,2.5555555555555554
E13,A,ethereum_classic,2020-07-28,900,Angry,45,5.0
E13,A,ethereum_classic,2020-07-28,900,Angry+Fear,5,0.5555555555555556
E13,B,ethereum_classic,2020-07-28,246,Sad+Fear,2,0.8130081300813008
E13,B,ethereum_classic,2020-07-28,246,Surprise,11,4.471544715447155
E13,B,ethereum_classic,2020-07-28,246,Fear,88,35.77235772357724
E13,B,ethereum_classic,2020-07-28,246,None,87,35.36585365853659
E13,B,ethereum_classic,2020-07-28,246,Angry,13,5.284552845528455
E13,B,ethereum_classic,2020-07-28,246,Happy,24,9.75609756097561
E13,B,ethereum_classic,2020-07-28,246,Sad,18,7.317073170731708
E13,B,ethereum_classic,2020-07-28,246,Happy+Fear,1,0.4065040650406504
E13,B,ethereum_classic,2020-07-28,246,Happy+Sad,1,0.4065040650406504
E13,B,ethereum_classic,2020-07-28,246,Angry+Fear,1,0.4065040650406504
E14,W,ethereum_classic,2020-08-04,1649,Fear,589,35.718617343844755
E14,W,ethereum_classic,2020-08-04,1649,None,593,35.961188599151
E14,W,ethereum_classic,2020-08-04,1649,Sad,156,9.460278956943602
E14,W,ethereum_classic,2020-08-04,1649,Surprise,109,6.610066707095209
E14,W,ethereum_classic,2020-08-04,1649,Happy,65,3.941782898726501
E14,W,ethereum_classic,2020-08-04,1649,Angry,82,4.972710733778047
E14,W,ethereum_classic,2020-08-04,1649,Sad+Fear,23,1.3947847180109156
E14,W,ethereum_classic,2020-08-04,1649,Surprise+Fear,10,0.6064281382656155
E14,W,ethereum_classic,2020-08-04,1649,Angry+Fear,13,0.7883565797453002
E14,W,ethereum_classic,2020-08-04,1649,Happy+Fear,6,0.3638568829593693
E14,W,ethereum_classic,2020-08-04,1649,Happy+Sad,2,0.1212856276531231
E14,W,ethereum_classic,2020-08-04,1649,Happy+Surprise,1,0.06064281382656155
E14,A,ethereum_classic,2020-08-04,967,Fear,339,35.056876938986555
E14,A,ethereum_classic,2020-08-04,967,None,422,43.640124095139605
E14,A,ethereum_classic,2020-08-04,967,Sad,42,4.343329886246122
E14,A,ethereum_classic,2020-08-04,967,Happy,33,3.4126163391933817
E14,A,ethereum_classic,2020-08-04,967,Angry,48,4.963805584281283
E14,A,ethereum_classic,2020-08-04,967,Surprise+Fear,6,0.6204756980351603
E14,A,ethereum_classic,2020-08-04,967,Sad+Fear,6,0.6204756980351603
E14,A,ethereum_classic,2020-08-04,967,Surprise,60,6.204756980351603
E14,A,ethereum_classic,2020-08-04,967,Angry+Fear,10,1.0341261633919339
E14,A,ethereum_classic,2020-08-04,967,Happy+Fear,1,0.10341261633919338
E14,B,ethereum_classic,2020-08-04,215,None,77,35.81395348837209
E14,B,ethereum_classic,2020-08-04,215,Surprise,20,9.30232558139535
E14,B,ethereum_classic,2020-08-04,215,Fear,73,33.95348837209303
E14,B,ethereum_classic,2020-08-04,215,Angry,6,2.7906976744186047
E14,B,ethereum_classic,2020-08-04,215,Sad,19,8.837209302325581
E14,B,ethereum_classic,2020-08-04,215,Happy,11,5.116279069767442
E14,B,ethereum_classic,2020-08-04,215,Angry+Fear,1,0.46511627906976744
E14,B,ethereum_classic,2020-08-04,215,Happy+Fear,4,1.8604651162790697
E14,B,ethereum_classic,2020-08-04,215,Sad+Fear,3,1.3953488372093024
E14,B,ethereum_classic,2020-08-04,215,Happy+Sad,1,0.46511627906976744
E15,W,ethereum_classic,2020-08-28,1121,None,361,32.20338983050848
E15,W,ethereum_classic,2020-08-28,1121,Fear,383,34.16592328278323
E15,W,ethereum_classic,2020-08-28,1121,Surprise+Fear,7,0.6244424620874219
E15,W,ethereum_classic,2020-08-28,1121,Angry+Fear,14,1.2488849241748439
E15,W,ethereum_classic,2020-08-28,1121,Happy+Sad,3,0.26761819803746656
E15,W,ethereum_classic,2020-08-28,1121,Surprise,92,8.206958073148973
E15,W,ethereum_classic,2020-08-28,1121,Angry,168,14.986619090098127
E15,W,ethereum_classic,2020-08-28,1121,Sad+Fear,12,1.0704727921498662
E15,W,ethereum_classic,2020-08-28,1121,Happy,23,2.0517395182872433
E15,W,ethereum_classic,2020-08-28,1121,Sad,55,4.906333630686887
E15,W,ethereum_classic,2020-08-28,1121,Happy+Fear,3,0.26761819803746656
E15,A,ethereum_classic,2020-08-28,706,None,236,33.42776203966006
E15,A,ethereum_classic,2020-08-28,706,Fear,180,25.495750708215297
E15,A,ethereum_classic,2020-08-28,706,Angry+Fear,14,1.9830028328611897
E15,A,ethereum_classic,2020-08-28,706,Surprise,75,10.623229461756374
E15,A,ethereum_classic,2020-08-28,706,Sad,28,3.9660056657223794
E15,A,ethereum_classic,2020-08-28,706,Sad+Fear,8,1.13314447592068
E15,A,ethereum_classic,2020-08-28,706,Angry,158,22.379603399433428
E15,A,ethereum_classic,2020-08-28,706,Happy,3,0.42492917847025496
E15,A,ethereum_classic,2020-08-28,706,Surprise+Fear,4,0.56657223796034
E15,B,ethereum_classic,2020-08-28,172,Fear,80,46.51162790697674
E15,B,ethereum_classic,2020-08-28,172,None,56,32.55813953488372
E15,B,ethereum_classic,2020-08-28,172,Happy,7,4.069767441860465
E15,B,ethereum_classic,2020-08-28,172,Happy+Fear,1,0.5813953488372093
E15,B,ethereum_classic,2020-08-28,172,Happy+Sad,1,0.5813953488372093
E15,B,ethereum_classic,2020-08-28,172,Surprise,13,7.558139534883721
E15,B,ethereum_classic,2020-08-28,172,Sad,8,4.651162790697675
E15,B,ethereum_classic,2020-08-28,172,Sad+Fear,5,2.9069767441860463
E15,B,ethereum_classic,2020-08-28,172,Surprise+Fear,1,0.5813953488372093
E16,W,bitcoin_sv,2021-06-23,2173,Surprise,240,11.044638748274275
E16,W,bitcoin_sv,2021-06-23,2173,Fear,772,35.52692130694892
E16,W,bitcoin_sv,2021-06-23,2173,Happy,161,7.409111826967326
E16,W,bitcoin_sv,2021-06-23,2173,Happy+Fear,31,1.4265991716520938
E16,W,bitcoin_sv,2021-06-23,2173,Surprise+Fear,18,0.8283479061205706
E16,W,bitcoin_sv,2021-06-23,2173,Sad,251,11.55085135757018
E16,W,bitcoin_sv,2021-06-23,2173,None,612,28.163828808099403
E16,W,bitcoin_sv,2021-06-23,2173,Sad+Fear,41,1.8867924528301887
E16,W,bitcoin_sv,2021-06-23,2173,Angry+Fear,9,0.4141739530602853
E16,W,bitcoin_sv,2021-06-23,2173,Angry,32,1.4726184997699034
E16,W,bitcoin_sv,2021-06-23,2173,Happy+Surprise,5,0.2300966405890474
E16,W,bitcoin_sv,2021-06-23,2173,Angry+Sad,1,0.04601932811780948
E16,A,bitcoin_sv,2021-06-23,96,Fear,68,70.83333333333333
E16,A,bitcoin_sv,2021-06-23,96,None,12,12.5
E16,A,bitcoin_sv,2021-06-23,96,Surprise,6,6.25
E16,A,bitcoin_sv,2021-06-23,96,Happy+Fear,1,1.0416666666666667
E16,A,bitcoin_sv,2021-06-23,96,Surprise+Fear,2,2.0833333333333335
E16,A,bitcoin_sv,2021-06-23,96,Sad,3,3.125
E16,A,bitcoin_sv,2021-06-23,96,Happy,2,2.0833333333333335
E16,A,bitcoin_sv,2021-06-23,96,Sad+Fear,2,2.0833333333333335
E16,B,bitcoin_sv,2021-06-23,1625,Sad,167,10.276923076923078
E16,B,bitcoin_sv,2021-06-23,1625,Fear,498,30.646153846153847
E16,B,bitcoin_sv,2021-06-23,1625,Happy,164,10.092307692307692
E16,B,bitcoin_sv,2021-06-23,1625,None,514,31.630769230769232
E16,B,bitcoin_sv,2021-06-23,1625,Sad+Fear,34,2.0923076923076924
E16,B,bitcoin_sv,2021-06-23,1625,Happy+Fear,22,1.353846153846154
E16,B,bitcoin_sv,2021-06-23,1625,Surprise,167,10.276923076923078
E16,B,bitcoin_sv,2021-06-23,1625,Surprise+Fear,19,1.1692307692307693
E16,B,bitcoin_sv,2021-06-23,1625,Happy+Sad,5,0.3076923076923077
E16,B,bitcoin_sv,2021-06-23,1625,Angry+Fear,5,0.3076923076923077
E16,B,bitcoin_sv,2021-06-23,1625,Angry,24,1.476923076923077
E16,B,bitcoin_sv,2021-06-23,1625,Happy+Surprise,6,0.36923076923076925
E17,W,bitcoin_sv,2021-08-02,1137,None,422,37.115215479331574
E17,W,bitcoin_sv,2021-08-02,1137,Happy,70,6.156552330694811
E17,W,bitcoin_sv,2021-08-02,1137,Fear,392,34.47669305189094
E17,W,bitcoin_sv,2021-08-02,1137,Surprise,55,4.8372911169744945
E17,W,bitcoin_sv,2021-08-02,1137,Happy+Fear,15,1.3192612137203166
E17,W,bitcoin_sv,2021-08-02,1137,Sad,69,6.068601583113456
E17,W,bitcoin_sv,2021-08-02,1137,Surprise+Fear,53,4.661389621811786
E17,W,bitcoin_sv,2021-08-02,1137,Sad+Fear,14,1.2313104661389622
E17,W,bitcoin_sv,2021-08-02,1137,Angry,32,2.8144239226033423
E17,W,bitcoin_sv,2021-08-02,1137,Angry+Fear,10,0.8795074758135444
E17,W,bitcoin_sv,2021-08-02,1137,Angry+Surprise,4,0.3518029903254178
E17,W,bitcoin_sv,2021-08-02,1137,Happy+Sad,1,0.08795074758135445
E17,A,bitcoin_sv,2021-08-02,524,None,189,36.06870229007634
E17,A,bitcoin_sv,2021-08-02,524,Fear,212,40.458015267175576
E17,A,bitcoin_sv,2021-08-02,524,Sad+Fear,7,1.3358778625954197
E17,A,bitcoin_sv,2021-08-02,524,Happy,8,1.5267175572519085
E17,A,bitcoin_sv,2021-08-02,524,Surprise+Fear,38,7.251908396946565
E17,A,bitcoin_sv,2021-08-02,524,Sad,22,4.198473282442748
E17,A,bitcoin_sv,2021-08-02,524,Angry,25,4.770992366412214
E17,A,bitcoin_sv,2021-08-02,524,Surprise,12,2.2900763358778624
E17,A,bitcoin_sv,2021-08-02,524,Angry+Fear,7,1.3358778625954197
E17,A,bitcoin_sv,2021-08-02,524,Angry+Surprise,4,0.7633587786259542
E17,B,bitcoin_sv,2021-08-02,763,None,262,34.33813892529489
E17,B,bitcoin_sv,2021-08-02,763,Happy,90,11.795543905635649
E17,B,bitcoin_sv,2021-08-02,763,Fear,183,23.98427260812582
E17,B,bitcoin_sv,2021-08-02,763,Surprise+Fear,6,0.7863695937090432
E17,B,bitcoin_sv,2021-08-02,763,Sad,115,15.07208387942333
E17,B,bitcoin_sv,2021-08-02,763,Happy+Fear,22,2.8833551769331587
E17,B,bitcoin_sv,2021-08-02,763,Sad+Fear,8,1.0484927916120577
E17,B,bitcoin_sv,2021-08-02,763,Angry,10,1.3106159895150722
E17,B,bitcoin_sv,2021-08-02,763,Surprise,53,6.946264744429882
E17,B,bitcoin_sv,2021-08-02,763,Happy+Surprise,4,0.5242463958060288
E17,B,bitcoin_sv,2021-08-02,763,Surprise+Sad,1,0.1310615989515072
E17,B,bitcoin_sv,2021-08-02,763,Angry+Fear,7,0.9174311926605505
E17,B,bitcoin_sv,2021-08-02,763,Happy+Sad,2,0.2621231979030144
